partyid,ltv,gender,expirydate,resumecount,maxchar,avchar
6512052,34.95,F,9/29/2013 0:00,2,3144,1572
74199459,36.9,M,7/24/2014 19:21,1,3276,2715
79831855,4.9,M,10/27/2014 11:51,2,3773,1623
72796407,43.7,F,7/4/2014 16:30,1,5115,3218
81789811,1.95,F,11/6/2014 13:08,2,2623,2507
84541159,1.95,M,12/17/2014 2:05,1,1316,1316
52281698,2.95,F,10/13/2013 17:58,1,6815,2197
46214625,6.9,M,7/7/2013 15:48,3,1677,1229
45021414,2.95,F,6/5/2013 5:56,1,2595,2475
8860520,7.52,F,6/29/2014 0:15,2,4300,3718
75288664,1.95,M,8/10/2014 16:10,1,2183,2183
1640736,38.75,F,3/26/2015 23:10,2,3032,2042
2913632,6.08,F,3/12/2015 23:25,1,2801,2801
23439888,41.85,F,8/3/2014 10:11,2,4502,3431
8503126,37.9,F,5/23/2013 19:45,1,2184,1779
57141730,1.95,F,12/4/2014 0:18,1,3089,2563
4852064,71.85,F,6/8/2014 19:22,4,3001,1991
55955560,2.95,F,11/6/2013 18:05,1,1665,1402
39914191,2.95,F,2/4/2013 15:22,2,9300,3631
88546358,1.95,M,2/15/2015 21:47,1,2232,1986
53581542,247.6,M,6/6/2014 18:05,4,5067,1909
72435630,1.95,F,6/27/2014 13:01,2,1692,783
8174734,181.65,F,4/27/2013 19:16,5,4554,2947
60022371,81.55,M,3/10/2014 17:13,1,10393,6859
2462962,1.95,M,7/23/2014 21:10,3,2404,660
51440683,37.9,F,10/2/2013 12:35,1,3705,3705
70461581,1.95,M,5/29/2014 22:26,1,3455,3455
71529517,121.35,F,11/20/2014 17:29,2,4938,2171
77612767,1.95,F,9/11/2014 15:15,1,2193,1755
12665313,1.95,M,10/15/2014 16:48,2,2162,1331
3248383,1.95,F,3/18/2015 17:38,2,4093,3364
5487834,143.75,F,11/29/2014 22:02,1,2665,2453
64863126,2.95,F,3/17/2014 5:08,2,2887,2607
28164106,74.85,M,8/11/2013 23:28,5,3224,1145
26940965,74.85,F,2/3/2013 15:12,7,5143,1795
27098104,1.95,F,3/20/2014 1:18,1,3886,3886
78846996,1.95,F,10/2/2014 9:07,1,2506,2007
23492832,144.75,F,3/15/2015 15:57,4,5223,3373
7266616,39.9,F,1/14/2013 22:20,1,4815,4815
54264114,2.95,M,10/13/2013 23:37,1,2176,2055
2969432,1.95,M,8/17/2014 19:34,2,1707,1299
2559521,143.75,F,3/28/2013 15:27,2,5563,3527
56596326,2.95,M,11/15/2013 22:22,1,2206,1479
8401759,2.95,F,1/26/2013 1:54,1,1843,1674
2596731,1.95,M,12/6/2013 2:19,1,2540,2354
54762706,2.95,M,10/21/2013 2:16,1,1748,1164
44064180,37.9,F,5/30/2013 1:56,6,2186,1185
87913551,41.75,F,3/12/2015 17:08,2,2069,2066
45318033,2.95,M,5/22/2013 2:59,1,1574,1574
71480169,1.95,M,7/17/2014 9:53,2,2122,1796
43603149,1.95,F,12/24/2013 17:05,2,3034,2150
30734482,72.85,F,4/4/2013 7:42,4,5440,2596
35976558,108.8,F,7/24/2013 15:36,1,3696,2769
66363134,1.95,M,4/21/2014 9:47,2,2170,1373
57843809,81.55,M,7/15/2014 15:07,5,2199,751
58386691,1.95,M,12/12/2013 21:29,3,4634,3686
42844465,2.95,F,4/9/2013 8:03,11,3035,673
66130469,40.75,M,4/30/2014 3:53,1,7950,4837
31223498,38.75,M,6/19/2014 11:01,1,3443,2518
9144535,1.95,F,12/3/2014 19:05,1,3732,3732
18557039,72.85,F,9/17/2014 21:33,7,3316,1485
39841393,2.95,F,2/3/2013 17:20,1,4588,4588
80235669,1.95,F,10/16/2014 7:30,1,4409,4409
47519178,37.9,M,7/30/2013 12:57,1,702,702
32162069,154.7,M,8/31/2013 16:57,5,2477,1854
69584077,1.95,F,5/18/2014 17:12,1,2543,2543
50071055,247.6,F,3/12/2014 0:34,4,2188,1686
70402890,38.75,M,6/26/2014 10:10,1,1874,981
41670696,2.95,F,3/8/2013 6:37,2,2735,2735
49628856,1.95,F,3/24/2014 15:40,3,4220,1661
28143553,247.6,M,12/13/2013 20:27,2,4269,2161
39193187,6.9,M,3/22/2013 0:54,2,3794,2207
50410612,2.95,M,10/21/2013 13:33,2,5379,2175
8080957,3.95,F,9/12/2013 16:28,3,7368,3435
81530691,1.95,M,11/3/2014 14:31,1,7246,2709
7279708,2.95,F,11/21/2013 6:38,4,4076,2030
9180157,2.95,F,7/6/2014 21:25,2,4212,2609
60847447,1.95,M,1/28/2014 19:53,1,6183,6183
10575161,73.85,F,5/26/2013 16:28,4,2615,1822
44108136,37.9,F,6/6/2013 15:55,4,2664,1083
44428859,107.8,F,8/5/2013 7:22,1,2218,1550
51794510,2.95,F,9/7/2013 0:37,1,3098,2754
39128553,2.95,M,1/21/2013 20:45,1,3642,2919
44885860,103.35,M,5/30/2014 0:00,1,4057,1546
41377956,1,F,6/15/2014 0:00,4,8297,7950
7218393,2.95,F,3/11/2013 22:41,1,1934,1934
76759841,1.95,M,3/17/2015 15:25,5,2781,1459
48978824,200.95,F,10/24/2014 17:33,1,1880,1537
27781074,1.95,F,9/10/2014 22:26,2,2337,1861
34555438,1.95,M,7/26/2014 14:46,4,5069,1325
9496360,3.95,F,5/7/2013 17:42,2,3397,1738
16050328,4.95,M,12/20/2013 0:00,5,3192,1253
42595549,8.59,M,3/29/2013 12:41,2,2481,2481
46940624,2.95,M,6/19/2013 19:17,1,920,920
50379167,1.95,M,12/26/2013 16:14,1,3913,2521
57943253,36.9,M,1/5/2014 14:17,1,2381,2200
51589033,2.95,M,10/28/2013 2:27,1,2436,1247
61322558,1.95,F,3/4/2014 18:44,2,3076,1801
53607116,37.9,F,11/8/2013 13:56,1,4445,3859
47704322,6.9,F,10/16/2013 8:26,2,2276,2045
55156342,37.9,M,1/11/2014 5:42,2,11082,6254
73022169,41.75,M,8/4/2014 2:19,2,1996,1995
43671096,2.95,M,4/26/2013 14:29,1,0,0
74302058,1.95,F,7/28/2014 11:00,1,2919,1525
7704184,213.65,F,12/2/2013 12:18,2,10155,2844
5304652,2.95,F,9/6/2013 1:25,2,4298,4298
63329071,1.95,M,7/30/2014 5:15,3,1139,853
75733081,1.95,F,9/15/2014 22:23,1,5049,3498
11888345,2.95,M,2/22/2015 16:11,3,3123,1816
50141988,187.4,F,1/9/2014 22:41,3,3572,1586
3088503,3.95,F,5/13/2013 0:00,5,4640,2498
16529821,240.75,F,7/30/2014 4:00,1,4318,2891
39062517,2.95,F,1/30/2013 16:14,2,5565,3582
44487704,2.95,M,5/6/2013 11:46,1,1716,907
31811789,2.95,F,2/18/2013 20:40,1,4876,3191
38391763,37.9,F,2/5/2013 22:49,1,2199,1593
6577313,1.95,M,4/16/2014 23:06,4,4834,1208
64442402,71.85,M,9/11/2014 9:05,1,1230,1230
66446354,41.75,M,5/3/2014 13:12,3,4873,3946
59418762,71.85,F,3/17/2014 2:34,6,5551,2191
31515498,4.95,F,3/13/2015 9:00,5,3291,1879
73602256,1.95,M,7/20/2014 2:33,1,1831,1831
43369800,2.95,F,5/2/2013 17:42,1,2129,1689
67334204,1.95,F,6/11/2014 12:12,3,3824,2950
9659737,2.95,F,2/18/2014 18:24,2,4202,3123
43924812,2.95,F,4/25/2013 21:16,3,2971,2312
47153766,2.95,F,6/27/2013 14:18,1,3446,3446
39241504,107.8,F,5/21/2013 9:33,1,5450,5450
82998381,1.95,M,11/24/2014 5:10,1,4306,3224
86238740,1.95,M,1/19/2015 11:43,1,3176,3176
6341893,282.55,M,5/28/2014 21:55,2,2165,1482
38998274,212.65,F,4/7/2013 1:26,4,2361,1825
1549376,2.95,F,9/3/2013 12:18,3,3218,2027
304251,81.55,F,6/22/2014 18:02,2,2856,2716
40067065,5.9,M,11/29/2014 8:02,9,2751,1735
23521810,1.95,F,4/9/2014 9:58,1,995,506
46506304,12.9,F,6/11/2013 23:04,1,8969,5712
55220407,213.65,F,5/1/2014 10:19,1,3008,2516
54841950,1,M,10/21/2013 23:32,1,2204,1978
39225005,54.61,F,3/20/2013 16:27,1,2555,2555
8767769,14.95,F,5/28/2013 17:46,8,4220,2847
74902213,2.95,F,9/8/2014 11:02,3,2946,2141
65511084,50.7,F,5/7/2014 1:10,3,2635,1290
47029643,2.95,M,3/24/2014 16:22,1,2605,2605
58675367,1.95,F,12/17/2013 14:58,2,3710,2931
4271861,2.95,F,3/12/2014 3:50,1,2823,2243
77262051,41.75,F,10/7/2014 13:45,1,2536,2076
76952939,1.95,F,9/2/2014 21:25,1,2154,2154
55342273,7.95,M,5/14/2014 21:17,1,2464,2464
37924078,180.65,M,4/19/2013 20:19,5,4373,2236
56236912,2.95,F,11/11/2013 20:42,4,1081,388
64847971,0.5,M,3/15/2014 23:58,1,718,718
65605695,1.95,M,3/25/2014 15:46,3,2195,1585
58261321,1.95,F,12/16/2013 19:47,2,2362,1651
44524263,40.85,M,5/6/2013 23:52,3,4309,2317
37923952,14.95,F,2/15/2013 15:27,1,6464,2429
69418033,41.75,F,6/17/2014 15:17,1,1828,1828
42376756,37.9,M,3/14/2014 19:16,1,3406,2728
3260456,41.75,F,9/20/2014 16:51,1,3128,2295
43489970,2.95,F,4/18/2013 13:47,2,2028,2025
51417717,121.35,M,10/26/2014 14:57,4,2063,1107
8940622,0,F,2/19/2013 17:33,10,2567,1024
138730,37.9,F,3/27/2013 13:29,1,4440,3298
58526592,1.95,F,1/15/2014 16:34,1,1571,1571
20104986,3.95,F,10/3/2013 15:33,7,2297,558
55672984,468.35,F,11/19/2014 17:27,4,5396,2577
59858733,43.7,M,9/4/2014 18:26,2,4565,2323
68641832,1.95,F,5/20/2014 6:49,2,5036,2684
54194384,37.9,F,11/12/2013 16:07,1,2682,2682
41597609,3.95,M,3/12/2013 4:14,2,3237,2063
52298619,2.95,F,10/28/2013 12:00,1,3103,3103
47261442,2.95,M,6/25/2013 14:55,1,3131,2612
74784472,1.95,F,8/4/2014 13:42,2,2625,1996
62867976,1.95,F,2/19/2014 17:22,1,3977,2266
50386698,37.9,F,8/15/2013 19:28,1,2113,2113
33771159,2.95,F,4/20/2013 16:40,1,2881,2881
55790458,1.95,M,5/11/2014 14:44,5,2697,2036
3057312,2.95,M,9/1/2013 11:48,1,2875,2875
15043975,2.95,F,3/7/2013 13:23,2,5276,2103
21583912,422.35,F,1/23/2014 22:12,1,2502,2434
45586028,37.9,M,7/27/2013 21:40,1,3473,1535
24446052,2.95,F,1/15/2013 12:17,2,6365,3527
56578018,2.95,F,11/2/2013 10:23,6,2111,828
36254809,181.65,F,4/28/2014 18:49,6,5825,2370
25537797,38.75,M,8/17/2014 21:42,2,4928,2376
8374610,2.95,F,5/18/2013 14:38,2,2900,2506
13351957,2.95,F,5/13/2013 14:21,4,7175,2727
50621778,37.9,M,9/20/2013 2:10,1,3250,3244
9026471,669,M,12/22/2013 16:05,1,17193,17193
9272769,1.95,F,7/9/2014 18:50,2,4533,2316
41679579,37.9,F,7/16/2013 8:22,12,6312,2509
46287534,14.95,F,7/13/2013 21:34,2,2403,2168
3929775,2.95,F,5/8/2013 0:42,1,2941,2197
52369873,37.9,M,10/8/2013 11:23,96,18169,13830
2434946,1.95,F,4/16/2014 22:57,1,3483,2669
43464775,532.98,F,8/5/2014 1:53,1,3432,3432
39861660,2.95,F,2/3/2013 20:28,1,4864,4864
73471984,1.95,M,7/13/2014 16:35,1,1836,1836
42126467,37.9,M,4/16/2013 19:27,1,1920,1920
26210505,2.95,F,6/1/2013 3:19,1,1773,1729
54952634,2.95,F,10/23/2013 10:38,3,7127,3374
73773633,1.95,M,7/17/2014 15:13,1,0,0
41738391,39.85,F,11/27/2014 9:57,10,4057,1603
56522725,38.75,F,12/15/2013 21:18,1,5703,5703
74623530,2.95,F,7/17/2014 16:49,1,2392,523
6279342,2.95,F,11/12/2014 16:22,3,2644,1547
14394949,179.7,M,9/17/2013 17:10,25,5032,2441
8839853,2.95,F,5/13/2013 14:10,1,2979,2979
71488787,41.75,M,7/11/2014 22:29,1,3596,3596
48815654,2.95,F,8/20/2013 20:25,6,5322,2272
39534724,2.95,F,1/29/2013 5:25,1,3172,2399
51383832,177.7,M,2/10/2014 16:01,4,1454,727
38647474,2.95,F,4/2/2013 13:34,1,2541,2541
11537682,38.9,F,2/2/2014 19:31,1,4222,1808
81244770,1.95,F,11/30/2014 20:46,1,2259,2259
15569471,3.95,F,10/18/2013 18:52,7,5510,2313
8048146,107.8,M,4/22/2013 23:42,2,2797,2314
43738907,2.95,F,4/23/2013 11:07,1,3740,3740
10339144,2.95,F,4/21/2014 11:14,1,4268,2652
47661974,37.9,F,8/3/2013 14:54,2,2776,1772
2923107,37.9,F,3/1/2015 14:12,15,11819,3476
15727555,3.9,M,7/16/2014 16:02,2,3937,2457
50059849,2.95,M,8/13/2013 11:13,1,2187,1334
9143141,37.9,F,5/20/2013 21:58,4,2968,1843
40939502,2.95,F,2/23/2013 8:39,1,3840,3658
33773295,1.95,M,12/22/2013 23:22,2,3264,1659
17278722,3.95,F,7/4/2013 12:47,1,6111,1917
48707497,2.95,F,7/21/2013 22:37,2,7380,4484
49498261,37.9,F,9/2/2013 10:51,4,2674,1500
37766198,2.95,F,1/8/2013 15:25,1,5353,3880
42444468,2.95,M,3/31/2013 9:42,4,2877,1669
39927723,17.9,F,3/11/2013 7:31,2,12894,6560
66691479,1.95,M,4/8/2014 12:34,1,1404,1404
29495218,14.9,F,7/30/2013 14:25,3,6321,2092
19422516,2.95,F,2/21/2013 20:31,2,5733,2569
44805934,37.9,F,6/14/2013 0:14,1,3142,1288
45764754,37.9,F,7/2/2013 8:57,1,4224,3201
78301641,1.95,F,12/8/2014 22:01,12,3339,837
3143373,0.95,F,4/2/2014 19:49,5,4595,1922
30298563,179.7,F,1/23/2013 15:35,9,4147,1187
53716089,3.95,F,10/5/2013 23:07,3,2817,2705
75086645,5.9,F,8/7/2014 16:41,4,6975,4490
45745574,422.35,M,6/15/2014 11:17,1,4582,4582
4962921,2.95,F,5/14/2014 17:52,2,4288,3779
74890635,118.45,M,1/29/2015 14:41,6,1026,674
9369928,115.46,M,11/5/2014 1:54,1,6526,4295
54819603,2.95,F,10/21/2013 21:39,1,2582,2582
80236852,1.95,F,10/16/2014 8:37,1,7224,4597
65114945,1.95,M,5/25/2014 0:00,14,4895,1776
69128375,2.95,M,10/15/2014 23:47,6,3087,1373
84364515,1.95,M,12/16/2014 3:46,5,2335,513
3637015,2.95,F,10/10/2014 0:18,15,3964,1864
24806950,2.95,F,6/2/2013 20:49,4,2872,1743
38185056,2.95,M,3/6/2013 12:11,6,6152,2260
66860962,81.55,F,11/19/2014 1:38,2,3364,2982
39729017,37.9,F,3/4/2013 18:32,1,5381,4010
26755778,1.95,M,3/5/2014 8:28,2,4217,3258
49937101,72.85,F,1/20/2014 14:45,5,4752,2455
6730816,41.75,F,3/22/2014 14:39,1,3027,3027
39293509,2.95,F,1/24/2013 11:16,1,5651,3626
66893905,76.7,M,2/14/2015 16:41,4,5979,2707
42904140,37.9,M,5/7/2013 22:48,1,2613,2613
6545887,2.95,F,7/14/2013 19:56,1,2630,2630
75116434,36.9,F,2/13/2015 14:42,5,2917,1952
35211962,7.46,F,5/11/2013 10:11,3,4101,1944
73597109,10.48,F,9/4/2014 17:57,2,2740,1682
55023066,2.95,M,10/24/2013 2:45,1,2013,2013
46140732,2.95,F,6/16/2013 14:43,1,2749,1513
38225438,47.85,M,5/13/2013 20:20,5,1225,282
10546886,4.9,M,1/17/2014 17:08,3,1774,1154
41536320,84.85,F,3/5/2013 19:42,1,2181,1573
6041745,1.95,M,1/13/2015 13:37,3,1989,710
6452664,108.8,F,6/28/2013 10:17,2,4509,2706
8647457,114.75,F,12/15/2013 8:09,4,7685,2602
15440059,37.9,F,4/7/2013 14:33,1,2207,1811
38437844,37.9,F,2/15/2013 13:31,1,4394,2441
49105556,1,F,7/27/2013 2:20,2,2763,2516
22610374,142.75,F,7/27/2013 12:46,17,8361,3244
75681125,6.75,M,8/28/2014 19:04,9,1520,470
41733352,2.95,F,4/10/2013 11:29,1,2437,1657
22458637,9.95,F,4/2/2013 13:24,1,5342,2516
69997298,41.75,F,6/23/2014 10:21,4,6060,2330
83519231,41.75,M,2/19/2015 11:33,1,2313,2313
29997919,6.9,F,10/12/2014 22:42,1,2864,1450
21713842,2.95,M,2/4/2013 20:18,2,2686,1948
51381734,2.95,M,9/7/2013 4:18,6,4023,2504
44219225,2.95,F,8/17/2013 17:26,3,1879,1738
12797236,41.75,F,8/30/2014 17:52,7,4310,1706
54322140,2.95,F,10/14/2013 15:36,1,5011,5011
63623610,1.95,F,3/2/2014 17:19,4,2182,628
12023736,3.95,M,8/1/2013 19:50,1,2312,1371
48257380,2.95,M,10/11/2013 15:15,1,3617,2447
43435415,2.95,M,4/10/2013 19:41,1,6618,4233
11494085,72.85,F,6/12/2013 12:00,4,3475,1236
41496307,177.7,F,8/20/2013 19:59,2,5414,3852
2201861,2.95,F,8/17/2013 0:00,11,2193,1054
11592410,2.95,M,11/29/2013 14:36,2,9568,4724
63454623,1.95,M,10/2/2014 13:49,1,4347,2684
41965438,3.95,M,3/13/2013 15:31,1,912,912
5289547,37.9,F,1/20/2013 23:21,1,1965,1965
60480727,1.95,F,1/21/2014 12:59,1,4064,2843
66619617,38.75,F,5/6/2014 19:41,1,5137,5137
1124763,41.75,F,6/17/2014 11:27,3,2638,1205
16369941,1.95,F,11/27/2014 0:25,4,4934,1997
4980187,2.95,F,4/20/2014 0:00,4,10645,2435
41488730,2.95,F,3/28/2013 13:59,1,8226,8226
60217188,2.95,F,5/11/2014 20:30,2,2843,2385
65594047,41.75,F,4/22/2014 14:00,8,5365,2339
71027690,121.35,F,9/9/2014 21:09,1,2125,2125
41387737,119.8,M,7/4/2013 11:50,3,5068,1625
480343,74.85,F,5/3/2014 21:44,5,4468,2090
29263085,217.6,F,4/22/2014 18:51,5,7276,3294
63089568,14.95,F,2/23/2014 3:11,5,3634,869
18185596,459.3,F,5/24/2013 17:09,2,5096,2237
69027452,74.55,F,7/7/2014 18:48,3,3117,2365
46173390,2.95,F,6/6/2013 6:50,1,3578,3077
82311431,4.9,F,1/18/2015 19:17,3,3273,1804
48777332,37.9,M,8/22/2013 15:30,1,3453,3453
31646284,284.55,M,2/15/2013 13:19,2,2187,1943
9180929,4.9,F,11/2/2014 15:12,2,2839,2619
87860742,1.95,F,2/5/2015 14:12,1,4713,2931
32219069,2.95,M,3/18/2013 20:03,2,5430,3656
45748820,37.9,F,6/28/2013 14:31,1,3774,2102
892194,2.95,M,8/29/2013 12:57,1,2080,1073
32907622,14.9,F,4/29/2013 20:36,5,3327,1253
38538791,37.9,F,2/10/2013 14:01,1,8406,5293
47931113,2.95,M,4/13/2014 16:12,1,2117,2054
43482119,2.95,F,4/19/2013 9:58,3,4233,3104
44168079,37.9,F,6/30/2013 15:14,1,2368,2368
47827768,2.95,F,7/26/2013 0:08,2,2773,1925
38842557,6.9,F,1/16/2013 15:24,1,6939,4385
54657095,36.9,M,1/29/2015 21:01,3,2908,794
55587926,2.95,M,11/4/2013 8:25,1,2206,2141
52713693,2.95,F,9/21/2013 20:30,2,2337,2226
6712708,0,M,12/6/2015 0:09,1,6319,4033
38180290,142.75,F,4/6/2013 14:16,9,6470,3619
43197257,72.85,F,7/8/2013 4:56,1,2213,2213
47517797,2.95,F,8/8/2014 16:13,1,7508,7508
9153180,37.9,F,9/29/2013 9:20,6,3271,1752
55229679,142.75,M,10/30/2014 18:54,4,3410,2661
14289537,1.95,M,12/8/2014 13:47,2,4121,4118
45514146,423.35,F,5/23/2014 18:47,1,7646,4913
5173321,3.95,F,2/7/2013 16:17,1,2194,1845
55769018,37.9,F,12/4/2013 13:52,1,1871,1871
961665,2.95,F,11/13/2014 12:12,2,2612,2277
48269032,2.95,F,7/12/2013 13:41,5,3110,2556
42992622,107.8,F,8/19/2013 12:23,1,3894,2071
65704233,40.75,F,4/23/2014 15:33,4,2307,1203
49622354,1.95,F,12/9/2013 15:40,5,2240,1681
38893320,2.95,M,1/24/2013 0:16,1,2973,2973
37843966,37.9,F,6/9/2013 0:00,1,8128,2408
27199192,14.95,M,4/21/2013 17:27,3,4281,3269
50315447,37.9,F,8/27/2013 19:53,2,2259,1354
59884474,41.75,M,2/7/2014 15:56,1,4373,3163
72927977,1.95,M,7/4/2014 14:53,2,2719,2025
43342361,37.9,F,5/9/2013 11:57,2,9236,4618
54945978,2.95,F,10/24/2013 5:48,4,2245,1090
6539587,4.95,F,1/4/2013 22:28,4,3387,1631
5212520,2.95,F,4/17/2013 16:12,2,4628,2349
68069181,1.95,M,4/26/2014 14:51,1,2948,2186
44184046,18.47,F,5/31/2013 0:00,3,3819,3218
51235600,2.95,M,8/29/2013 12:23,2,2560,1671
1301702,1.95,F,7/16/2014 18:55,1,13285,13285
86684616,1.95,M,2/4/2015 14:13,12,2218,458
38422599,37.9,F,2/11/2013 15:45,2,1501,1092
68606492,41.75,F,6/2/2014 10:53,5,4262,1680
3799041,6.9,F,9/1/2013 12:29,6,3450,2563
730798,3.95,F,10/13/2013 12:10,4,2972,1950
33883171,2.95,M,5/8/2014 1:16,2,2683,1973
50147566,2.95,F,10/15/2013 9:56,2,2202,1008
16650641,217.6,F,8/13/2013 0:00,28,38540,3865
6295985,81.55,F,7/21/2014 17:39,1,3759,3759
43426200,2.95,M,7/14/2013 2:35,2,1320,1071
33333738,1,F,1/21/2014 9:14,1,4051,2530
40561108,2.95,M,2/22/2013 3:44,2,3758,2091
51760247,2.95,M,9/10/2013 13:54,1,6385,4087
56818600,95.4,F,11/5/2014 16:47,2,6385,4428
38936889,3.95,M,1/17/2013 18:17,1,2740,2740
62585493,1.95,M,2/18/2014 11:11,1,1135,449
52601878,2.95,M,9/19/2013 16:40,1,1370,1207
38974153,2.95,F,3/18/2013 0:00,1,1795,1153
51015888,72.85,F,11/30/2013 14:04,6,4722,1010
21486664,74.85,F,7/23/2013 6:09,5,12789,4502
54245454,38.75,F,11/10/2013 16:18,1,2184,1404
8210348,38.9,F,11/28/2014 20:38,5,5134,2235
38540790,2.95,M,1/10/2013 12:59,1,2323,2323
11514173,249.6,F,1/9/2013 18:43,1,2641,1122
40526323,2.95,F,2/14/2013 16:24,1,3654,3654
42031305,2.95,M,3/21/2013 20:22,3,3349,1863
39307330,12.9,M,7/4/2013 20:36,3,2465,1404
46141799,3.95,F,6/4/2013 17:50,3,5699,2831
50057287,2.95,M,8/16/2013 17:32,3,3569,2259
18386130,174.75,M,7/16/2014 14:02,1,3406,2296
40335249,2.95,F,2/11/2013 21:33,6,4359,2077
50146435,2.95,F,11/12/2013 22:59,5,3309,792
28740388,1.95,F,11/30/2014 16:24,1,4413,2384
41566730,2.95,F,3/29/2013 11:20,1,4219,4219
46328446,6.9,F,3/13/2014 0:01,4,2143,1333
41851381,2.95,M,3/11/2013 21:36,1,2552,2552
34183440,2.95,F,10/3/2014 11:26,1,2686,2213
56473988,1.95,F,11/14/2013 19:50,2,1762,1759
23270509,3.95,F,1/23/2014 18:16,1,2452,1336
50073068,2.95,F,10/4/2013 19:23,3,777,670
59825956,97.35,F,2/7/2016 13:36,5,3522,1990
53597110,2.95,M,10/3/2013 22:30,1,2623,2406
25373701,1.95,M,12/2/2013 18:32,2,1482,931
47685530,49.9,F,7/3/2013 21:19,1,3481,2233
26986278,2.95,M,9/6/2013 19:12,1,3057,1359
40806102,2.95,F,2/19/2013 20:14,1,5545,5545
47303978,2.95,F,9/14/2013 6:30,1,2190,1632
39754499,110.75,F,9/6/2014 20:06,3,2100,1171
21432501,2.95,F,8/15/2013 18:49,1,3453,1608
45040143,37.9,F,7/16/2013 16:31,2,3952,1805
52415661,2.95,F,9/19/2013 8:42,7,8108,1294
803438,74.85,M,3/28/2013 19:50,3,2440,1616
66104447,1.95,M,6/3/2014 11:30,1,2210,1730
67334204,1.95,F,2/25/2015 17:34,3,3824,2950
41209913,3.95,M,4/13/2013 0:08,3,2719,1610
13471513,232.84,M,11/6/2014 18:12,7,10005,3498
20219200,149.7,M,1/7/2015 15:06,5,12313,4120
73762779,1.95,M,9/27/2014 12:23,1,1920,913
51237006,1.95,F,10/28/2014 21:53,5,2526,893
86374161,1.95,M,1/30/2015 3:00,3,4750,2738
70593700,1,F,6/1/2014 14:16,1,2609,2609
50410727,2.95,F,8/16/2013 2:58,1,1157,1157
45213100,2.95,F,8/25/2013 21:51,2,2165,1404
43670816,2.95,F,4/22/2013 14:48,1,1885,1344
6598218,74.55,F,12/30/2013 14:00,1,1869,1395
56757560,1.95,M,2/10/2014 17:43,3,5462,2125
49052701,1.95,M,2/3/2014 14:40,1,2660,2201
47362801,352.45,M,8/29/2013 15:40,5,6361,3933
4313120,34.95,F,2/18/2013 12:58,2,6065,4819
42283511,2.95,M,4/2/2013 9:33,3,6996,2323
27471556,2.95,F,2/12/2013 15:03,1,7245,4084
35732712,2.95,F,3/23/2013 17:22,1,4533,2342
58823789,81.55,F,2/13/2014 11:46,1,4411,1995
7944931,2.95,M,1/28/2013 11:14,1,7068,7068
45210718,2.95,F,5/21/2013 19:58,5,2582,1478
88173663,1.95,M,2/9/2015 3:32,1,2102,2102
30224527,190.8,F,6/14/2014 12:10,5,6982,3548
38847240,107.8,M,4/16/2013 12:34,1,3073,2071
52846606,37.9,F,10/26/2013 19:41,3,2164,1297
53962280,2.95,F,10/13/2013 21:32,8,3786,1507
6516759,2.95,F,8/1/2014 8:48,2,1839,927
5591795,2.95,M,10/15/2015 23:01,2,3480,2061
54142599,2.95,M,10/11/2013 13:31,1,1215,1215
3545251,2.95,M,9/9/2013 12:30,1,2994,2654
50201880,72.85,F,2/28/2014 12:45,3,4944,1808
37119345,40.8,F,9/21/2014 20:52,1,6919,6919
10140986,38.9,M,9/18/2013 17:00,1,2169,2044
5873551,1,F,4/17/2014 0:00,2,5634,2245
84662557,1.95,F,12/18/2014 14:48,5,2463,944
8165954,2.95,F,10/3/2013 12:04,3,1883,648
77720446,1.95,F,8/31/2015 9:07,1,3678,2075
16193205,41.75,M,10/6/2014 19:42,1,1767,1287
34331808,179.7,M,4/25/2013 14:58,2,7159,3621
58373235,1.95,M,12/19/2013 16:22,1,2960,2960
86517535,1.95,M,1/21/2015 13:22,1,2223,1940
11674733,4.95,F,10/9/2014 9:52,1,3828,3828
62164333,1,M,2/11/2014 3:15,1,3085,2320
4840118,1.95,F,2/12/2014 7:00,2,1577,1505
9329952,212.65,M,2/8/2015 17:01,5,7756,3195
36747217,190.8,M,11/18/2014 20:45,5,5725,2480
51078111,282.55,F,4/27/2014 11:07,3,2264,1388
3485377,38.75,F,9/10/2014 15:48,1,5186,5186
65466074,1.95,M,3/25/2014 10:26,1,2338,2338
49759664,37.9,F,9/11/2013 8:18,2,2576,1040
41988350,111.75,F,3/17/2013 18:09,16,5438,663
53584683,2.95,F,10/4/2013 17:14,1,2999,2246
36993797,143.75,F,2/10/2013 18:33,3,4606,2794
56152380,1,M,2/11/2014 8:21,1,8035,3650
72070625,3.9,M,6/25/2014 11:53,4,2135,1660
40757571,72.85,F,4/22/2013 18:11,1,2506,2506
11830671,1.95,F,12/6/2013 14:43,6,3405,1291
50263831,2.95,M,8/14/2013 6:44,1,2214,1615
73745474,81.55,F,9/11/2014 1:09,1,2291,1543
43714980,142.75,F,3/9/2015 8:20,2,4400,2370
6344555,1.95,M,3/28/2014 14:52,2,2228,1092
9697938,1.95,F,4/12/2014 20:56,2,1399,1261
304904,1.95,F,10/26/2014 17:08,5,4002,3733
72436344,1.95,M,6/27/2014 11:48,1,3876,1775
7311020,37.9,F,6/13/2013 17:32,2,3443,2067
71414370,1.95,F,6/12/2014 18:43,1,1005,1005
34022002,74.85,F,8/29/2013 0:00,2,3646,1949
